date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:19%20GMT	http://weepink.me/cdn/shop/files/156594-1200-auto_800x.png?v=1757380241	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156594-1200-auto_800xf228.png	(from https://weepink.me/)
17:51:58	72816/72816	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:15:43%20GMT	https://weepink.me/cdn/shop/files/159694-1200-auto_800x.png?v=1757379831	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159694-1200-auto_800x3783.png	(from https://weepink.me/)
17:52:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:21%20GMT	http://weepink.me/cdn/shop/files/156599-1200-auto_4112b597-5252-464a-902e-6274b72cd5d9_800x.png?v=1757380266	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156599-1200-auto_4112b597-5252-464a-902e-6274b72cd5d9_800xf267.png	(from https://weepink.me/)
17:52:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:23%20GMT	http://weepink.me/cdn/shop/files/156604-1200-auto_92bb7f6a-bf5b-4a88-830b-933b5fe6de48_800x.png?v=1757380284	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156604-1200-auto_92bb7f6a-bf5b-4a88-830b-933b5fe6de48_800xc933.png	(from https://weepink.me/)
17:52:02	533664/533664	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:15:48%20GMT	https://weepink.me/cdn/shop/files/156594-1200-auto_800x.png?v=1757380241	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156594-1200-auto_800xf228.png	(from https://weepink.me/)
17:52:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:25%20GMT	http://weepink.me/cdn/shop/files/156609-1200-auto_800x.png?v=1757380344	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156609-1200-auto_800x7a95.png	(from https://weepink.me/)
17:52:04	517634/517634	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:16:09%20GMT	https://weepink.me/cdn/shop/files/156599-1200-auto_4112b597-5252-464a-902e-6274b72cd5d9_800x.png?v=1757380266	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156599-1200-auto_4112b597-5252-464a-902e-6274b72cd5d9_800xf267.png	(from https://weepink.me/)
17:52:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:27%20GMT	http://weepink.me/cdn/shop/files/156617-1200-auto_1024x.png?v=1757380490	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156617-1200-auto_1024x65f0.png	(from https://weepink.me/)
17:52:06	547539/547539	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:15:55%20GMT	https://weepink.me/cdn/shop/files/156604-1200-auto_92bb7f6a-bf5b-4a88-830b-933b5fe6de48_800x.png?v=1757380284	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156604-1200-auto_92bb7f6a-bf5b-4a88-830b-933b5fe6de48_800xc933.png	(from https://weepink.me/)
17:52:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:30%20GMT	http://weepink.me/cdn/shop/files/156618-1200-auto_1024x.png?v=1757380490	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156618-1200-auto_1024x65f0.png	(from https://weepink.me/)
17:52:08	557874/557874	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:16:01%20GMT	https://weepink.me/cdn/shop/files/156609-1200-auto_800x.png?v=1757380344	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156609-1200-auto_800x7a95.png	(from https://weepink.me/)
17:52:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:31%20GMT	http://weepink.me/cdn/shop/files/159694-1200-auto_1024x.png?v=1757379831	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159694-1200-auto_1024x3783.png	(from https://weepink.me/)
17:52:10	559120/559120	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:15:46%20GMT	https://weepink.me/cdn/shop/files/156617-1200-auto_1024x.png?v=1757380490	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156617-1200-auto_1024x65f0.png	(from https://weepink.me/)
17:52:10	159073/159073	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:15:49%20GMT	https://weepink.me/cdn/shop/files/156618-1200-auto_1024x.png?v=1757380490	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156618-1200-auto_1024x65f0.png	(from https://weepink.me/)
17:52:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:33%20GMT	http://weepink.me/cdn/shop/files/156594-1200-auto_1024x.png?v=1757380241	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156594-1200-auto_1024xf228.png	(from https://weepink.me/)
17:52:12	80749/80749	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2001:16:13%20GMT	https://weepink.me/cdn/shop/files/159694-1200-auto_1024x.png?v=1757379831	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159694-1200-auto_1024x3783.png	(from https://weepink.me/)
17:52:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:52:35%20GMT	http://weepink.me/cdn/shop/files/156599-1200-auto_4112b597-5252-464a-902e-6274b72cd5d9_1024x.png?v=1757380266	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/156599-1200-auto_4112b597-5252-464a-902e-6274b72cd5d9_1024xf267.png	(from https://weepink.me/)
